time_s,x_north,y_east,goal_x,goal_y,desired_heading_deg,heading_deg,heading_error_deg,dist,forward_locked,cmd
65.609,4.771,-2.511,-1.607,21.439,94.32,89.21,5.10,24.785,1,forward
65.659,4.771,-2.509,-1.607,21.439,94.32,89.02,5.30,24.783,1,forward
65.709,4.771,-2.509,-1.607,21.439,94.32,88.46,5.86,24.783,1,forward
65.759,4.771,-2.507,-1.607,21.439,94.32,88.05,6.27,24.781,1,forward
65.809,4.771,-2.507,-1.607,21.439,94.32,87.73,6.59,24.781,1,forward
65.859,4.771,-2.505,-1.607,21.439,94.32,87.05,7.26,24.779,1,forward
65.909,4.771,-2.505,-1.607,21.439,94.32,87.54,6.78,24.779,1,forward
65.959,4.771,-2.503,-1.607,21.439,94.32,87.77,6.55,24.777,0,forward
66.009,4.771,-2.503,-1.607,21.439,94.32,88.12,6.20,24.777,0,turn_left
66.059,4.771,-2.503,-1.607,21.439,94.32,87.99,6.32,24.777,0,turn_left
66.109,4.771,-2.503,-1.607,21.439,94.32,89.12,5.20,24.777,1,forward
66.159,4.771,-2.501,-1.607,21.439,94.32,87.03,7.29,24.775,1,forward
66.209,4.771,-2.501,-1.607,21.439,94.32,85.82,8.50,24.775,1,forward
66.259,4.945,-2.613,-1.607,21.439,94.32,85.98,8.34,24.928,1,forward
66.309,4.945,-2.613,-1.607,21.439,94.32,85.49,8.83,24.928,1,forward
66.359,4.945,-2.611,-1.607,21.439,94.32,86.01,8.30,24.926,1,forward
66.409,4.945,-2.611,-1.607,21.439,94.32,86.44,7.87,24.926,0,forward
66.459,4.945,-2.609,-1.607,21.439,94.32,86.73,7.59,24.924,0,turn_left
66.509,4.945,-2.609,-1.607,21.439,94.32,86.45,7.86,24.924,0,turn_left
66.559,4.945,-2.609,-1.607,21.439,94.32,86.66,7.66,24.924,0,turn_left
66.609,4.945,-2.609,-1.607,21.439,94.32,87.28,7.03,24.924,0,turn_left
66.659,4.945,-2.609,-1.607,21.439,94.32,87.03,7.29,24.924,0,turn_left
66.709,4.945,-2.609,-1.607,21.439,94.32,86.14,8.18,24.924,0,turn_left
66.759,4.945,-2.609,-1.607,21.439,94.32,88.85,5.47,24.924,1,forward
66.809,4.945,-2.609,-1.607,21.439,94.32,89.76,4.55,24.924,1,forward
66.859,4.945,-2.607,-1.607,21.439,94.32,86.40,7.92,24.922,1,forward
66.909,4.945,-2.607,-1.607,21.439,94.32,81.69,12.63,24.922,1,forward
66.959,4.946,-2.605,-1.607,21.439,94.32,78.90,15.42,24.920,1,forward
67.009,4.946,-2.605,-1.607,21.439,94.32,78.46,15.85,24.920,1,forward
67.059,4.946,-2.603,-1.607,21.439,94.32,78.03,16.28,24.918,1,forward
67.109,4.946,-2.603,-1.607,21.439,94.32,77.88,16.43,24.918,0,forward
67.159,4.947,-2.601,-1.607,21.439,94.32,77.56,16.75,24.917,0,turn_left
67.209,4.947,-2.601,-1.607,21.439,94.32,80.07,14.24,24.917,0,turn_left
67.259,4.947,-2.601,-1.607,21.439,94.32,81.82,12.50,24.917,0,turn_left
67.309,4.947,-2.601,-1.607,21.439,94.32,80.91,13.41,24.917,0,turn_left
67.359,5.116,-2.710,-1.607,21.439,94.32,83.56,10.75,25.067,0,turn_left
67.409,5.116,-2.710,-1.607,21.439,94.32,88.04,6.28,25.067,0,turn_left
67.459,5.116,-2.710,-1.607,21.439,94.32,90.95,3.36,25.067,1,forward
67.509,5.116,-2.710,-1.607,21.439,94.32,88.43,5.88,25.067,1,forward
67.559,5.116,-2.708,-1.607,21.439,94.32,87.06,7.26,25.065,1,forward
67.609,5.116,-2.708,-1.607,21.439,94.32,83.97,10.34,25.065,1,forward
67.659,5.116,-2.706,-1.607,21.439,94.32,82.05,12.26,25.063,1,forward
67.709,5.116,-2.706,-1.607,21.439,94.32,80.71,13.61,25.063,1,forward
67.759,5.117,-2.704,-1.607,21.439,94.32,80.28,14.03,25.061,0,forward
67.809,5.117,-2.704,-1.607,21.439,94.32,80.79,13.53,25.061,0,turn_left
67.859,5.117,-2.704,-1.607,21.439,94.32,80.26,14.05,25.061,0,turn_left
67.909,5.117,-2.704,-1.607,21.439,94.32,81.40,12.92,25.061,0,turn_left
67.959,5.117,-2.704,-1.607,21.439,94.32,86.91,7.41,25.061,0,turn_left
68.009,5.117,-2.704,-1.607,21.439,94.32,92.12,2.20,25.061,1,forward
68.059,5.117,-2.702,-1.607,21.439,94.32,89.93,4.39,25.059,1,forward
68.109,5.117,-2.702,-1.607,21.439,94.32,85.32,9.00,25.059,1,forward
68.159,5.117,-2.700,-1.607,21.439,94.32,82.16,12.15,25.057,1,forward
68.209,5.117,-2.700,-1.607,21.439,94.32,78.26,16.05,25.057,1,forward
68.259,5.117,-2.698,-1.607,21.439,94.32,76.61,17.71,25.056,1,forward
68.309,5.117,-2.698,-1.607,21.439,94.32,76.86,17.45,25.056,0,forward
68.359,5.272,-2.805,-1.607,21.439,94.32,76.05,18.27,25.201,0,turn_left
68.409,5.272,-2.805,-1.607,21.439,94.32,74.89,19.42,25.201,0,turn_left
68.459,5.272,-2.805,-1.607,21.439,94.32,74.49,19.82,25.201,0,turn_left
68.509,5.272,-2.805,-1.607,21.439,94.32,75.85,18.46,25.201,0,turn_left
68.559,5.272,-2.805,-1.607,21.439,94.32,78.57,15.75,25.201,0,turn_left
68.609,5.272,-2.805,-1.607,21.439,94.32,82.27,12.04,25.201,0,turn_left
68.659,5.272,-2.805,-1.607,21.439,94.32,84.64,9.68,25.201,0,turn_left
68.709,5.272,-2.805,-1.607,21.439,94.32,85.31,9.01,25.201,0,turn_left
68.759,5.272,-2.805,-1.607,21.439,94.32,85.44,8.88,25.201,0,turn_left
68.809,5.272,-2.805,-1.607,21.439,94.32,84.72,9.60,25.201,0,turn_left
68.859,5.272,-2.805,-1.607,21.439,94.32,81.57,12.75,25.201,0,turn_left
68.909,5.272,-2.805,-1.607,21.439,94.32,79.70,14.62,25.201,0,turn_left
68.959,5.272,-2.805,-1.607,21.439,94.32,79.98,14.34,25.201,0,turn_left
69.009,5.272,-2.805,-1.607,21.439,94.32,80.61,13.70,25.201,0,turn_left
69.059,5.272,-2.805,-1.607,21.439,94.32,80.73,13.59,25.201,0,turn_left
69.109,5.272,-2.805,-1.607,21.439,94.32,80.42,13.89,25.201,0,turn_left
69.159,5.272,-2.805,-1.607,21.439,94.32,82.31,12.01,25.201,0,turn_left
69.209,5.272,-2.805,-1.607,21.439,94.32,87.10,7.22,25.201,0,turn_left
69.259,5.272,-2.805,-1.607,21.439,94.32,89.63,4.69,25.201,1,forward
69.309,5.272,-2.805,-1.607,21.439,94.32,86.62,7.70,25.201,1,forward
69.359,5.420,-2.905,-1.607,21.439,94.32,84.56,9.76,25.338,1,forward
69.409,5.420,-2.905,-1.607,21.439,94.32,80.00,14.31,25.338,1,forward
69.459,5.421,-2.903,-1.607,21.439,94.32,77.54,16.78,25.336,1,forward
69.509,5.421,-2.903,-1.607,21.439,94.32,75.85,18.47,25.336,1,forward
69.559,5.421,-2.902,-1.607,21.439,94.32,75.62,18.69,25.335,0,forward
69.609,5.421,-2.902,-1.607,21.439,94.32,76.02,18.30,25.335,0,turn_left
69.659,5.421,-2.902,-1.607,21.439,94.32,75.55,18.77,25.335,0,turn_left
69.709,5.421,-2.902,-1.607,21.439,94.32,76.63,17.68,25.335,0,turn_left
69.759,5.421,-2.902,-1.607,21.439,94.32,79.94,14.37,25.335,0,turn_left
69.810,5.421,-2.902,-1.607,21.439,94.32,84.99,9.33,25.335,0,turn_left
69.859,5.421,-2.902,-1.607,21.439,94.32,87.43,6.89,25.335,0,turn_left
69.909,5.421,-2.902,-1.607,21.439,94.32,87.81,6.50,25.335,0,turn_left
69.959,5.421,-2.902,-1.607,21.439,94.32,87.86,6.45,25.335,0,turn_left
70.009,5.421,-2.902,-1.607,21.439,94.32,86.39,7.93,25.335,0,turn_left
70.059,5.421,-2.902,-1.607,21.439,94.32,81.10,13.21,25.335,0,turn_left
70.109,5.421,-2.902,-1.607,21.439,94.32,79.92,14.39,25.335,0,turn_left
70.159,5.421,-2.902,-1.607,21.439,94.32,81.00,13.32,25.335,0,turn_left
70.209,5.421,-2.902,-1.607,21.439,94.32,81.26,13.06,25.335,0,turn_left
70.259,5.421,-2.902,-1.607,21.439,94.32,81.26,13.05,25.335,0,turn_left
70.309,5.421,-2.902,-1.607,21.439,94.32,80.72,13.59,25.335,0,turn_left
70.359,5.421,-2.902,-1.607,21.439,94.32,82.59,11.73,25.335,0,turn_left
70.409,5.421,-2.902,-1.607,21.439,94.32,87.99,6.32,25.335,0,turn_left
70.460,5.561,-2.999,-1.607,21.439,94.32,90.41,3.90,25.467,1,forward
70.509,5.561,-2.999,-1.607,21.439,94.32,87.35,6.96,25.467,1,forward
70.559,5.561,-2.997,-1.607,21.439,94.32,83.11,11.21,25.465,1,forward
70.609,5.561,-2.997,-1.607,21.439,94.32,78.71,15.60,25.465,1,forward
70.659,5.562,-2.995,-1.607,21.439,94.32,76.06,18.26,25.464,1,forward
70.709,5.562,-2.995,-1.607,21.439,94.32,75.35,18.97,25.464,1,forward
70.759,5.562,-2.993,-1.607,21.439,94.32,74.76,19.56,25.462,1,forward
70.809,5.562,-2.993,-1.607,21.439,94.32,73.80,20.52,25.462,0,forward
70.859,5.563,-2.991,-1.607,21.439,94.32,73.95,20.37,25.460,0,turn_left
70.910,5.563,-2.991,-1.607,21.439,94.32,77.69,16.62,25.460,0,turn_left
70.959,5.563,-2.991,-1.607,21.439,94.32,81.07,13.25,25.460,0,turn_left
71.009,5.563,-2.991,-1.607,21.439,94.32,85.42,8.90,25.460,0,turn_left
71.059,5.563,-2.991,-1.607,21.439,94.32,88.30,6.01,25.460,0,turn_left
71.109,5.563,-2.991,-1.607,21.439,94.32,90.59,3.72,25.460,1,forward
71.159,5.563,-2.989,-1.607,21.439,94.32,86.94,7.37,25.458,1,forward
71.209,5.563,-2.989,-1.607,21.439,94.32,84.06,10.25,25.458,1,forward
71.259,5.563,-2.987,-1.607,21.439,94.32,80.92,13.40,25.456,1,forward
71.309,5.563,-2.987,-1.607,21.439,94.32,79.63,14.69,25.456,1,forward
71.359,5.563,-2.985,-1.607,21.439,94.32,77.92,16.40,25.455,1,forward
71.409,5.563,-2.985,-1.607,21.439,94.32,77.83,16.49,25.455,1,forward
71.459,5.699,-3.081,-1.607,21.439,94.32,78.45,15.87,25.585,0,forward
71.509,5.699,-3.081,-1.607,21.439,94.32,78.29,16.03,25.585,0,turn_left
71.559,5.699,-3.081,-1.607,21.439,94.32,81.08,13.24,25.585,0,turn_left
71.609,5.699,-3.081,-1.607,21.439,94.32,83.87,10.45,25.585,0,turn_left
71.659,5.699,-3.081,-1.607,21.439,94.32,87.90,6.42,25.585,0,turn_left
71.709,5.699,-3.081,-1.607,21.439,94.32,89.79,4.53,25.585,1,forward
71.759,5.699,-3.079,-1.607,21.439,94.32,86.52,7.80,25.583,1,forward
71.809,5.699,-3.079,-1.607,21.439,94.32,81.72,12.60,25.583,1,forward
71.859,5.699,-3.077,-1.607,21.439,94.32,76.64,17.68,25.581,1,forward
71.909,5.699,-3.077,-1.607,21.439,94.32,72.93,21.38,25.581,1,forward
71.959,5.700,-3.075,-1.607,21.439,94.32,72.12,22.19,25.580,1,forward
72.009,5.700,-3.075,-1.607,21.439,94.32,71.19,23.13,25.580,1,forward
72.059,5.701,-3.073,-1.607,21.439,94.32,70.92,23.40,25.578,0,forward
72.109,5.701,-3.073,-1.607,21.439,94.32,70.46,23.86,25.578,0,turn_left
72.159,5.701,-3.073,-1.607,21.439,94.32,72.82,21.49,25.578,0,turn_left
72.209,5.701,-3.073,-1.607,21.439,94.32,76.48,17.83,25.578,0,turn_left
72.259,5.701,-3.073,-1.607,21.439,94.32,80.32,14.00,25.578,0,turn_left
72.309,5.701,-3.073,-1.607,21.439,94.32,83.15,11.16,25.578,0,turn_left
72.359,5.701,-3.073,-1.607,21.439,94.32,87.01,7.31,25.578,0,turn_left
72.409,5.701,-3.073,-1.607,21.439,94.32,88.34,5.98,25.578,1,forward
72.459,5.701,-3.071,-1.607,21.439,94.32,86.61,7.71,25.576,1,forward
72.509,5.701,-3.071,-1.607,21.439,94.32,84.29,10.02,25.576,1,forward
72.559,5.836,-3.161,-1.607,21.439,94.32,81.71,12.61,25.701,1,forward
72.609,5.836,-3.161,-1.607,21.439,94.32,78.65,15.67,25.701,1,forward
72.659,5.837,-3.160,-1.607,21.439,94.32,77.78,16.53,25.700,1,forward
72.709,5.837,-3.160,-1.607,21.439,94.32,77.82,16.49,25.700,0,forward
72.759,5.837,-3.158,-1.607,21.439,94.32,78.86,15.46,25.698,0,turn_left
72.810,5.837,-3.158,-1.607,21.439,94.32,82.10,12.21,25.698,0,turn_left
72.859,5.837,-3.158,-1.607,21.439,94.32,85.34,8.97,25.698,0,turn_left
72.909,5.837,-3.158,-1.607,21.439,94.32,90.23,4.09,25.698,1,forward
72.959,5.837,-3.156,-1.607,21.439,94.32,90.48,3.83,25.696,1,forward
73.009,5.837,-3.156,-1.607,21.439,94.32,89.91,4.41,25.696,1,forward
73.059,5.837,-3.154,-1.607,21.439,94.32,87.20,7.11,25.694,1,forward
73.109,5.837,-3.154,-1.607,21.439,94.32,86.47,7.85,25.694,1,forward
73.159,5.837,-3.152,-1.607,21.439,94.32,84.97,9.35,25.692,1,forward
73.209,5.837,-3.152,-1.607,21.439,94.32,85.34,8.98,25.692,0,forward
73.259,5.837,-3.150,-1.607,21.439,94.32,86.01,8.31,25.690,0,turn_left
73.309,5.837,-3.150,-1.607,21.439,94.32,87.15,7.16,25.690,0,turn_left
73.359,5.837,-3.150,-1.607,21.439,94.32,89.44,4.88,25.690,1,forward
73.409,5.837,-3.150,-1.607,21.439,94.32,86.74,7.57,25.690,1,forward
73.459,5.837,-3.148,-1.607,21.439,94.32,87.03,7.28,25.689,1,forward
73.509,5.837,-3.148,-1.607,21.439,94.32,87.50,6.81,25.689,1,forward
73.559,5.967,-3.237,-1.607,21.439,94.32,87.16,7.16,25.812,1,forward
73.609,5.967,-3.237,-1.607,21.439,94.32,86.67,7.65,25.812,1,forward
73.659,5.967,-3.235,-1.607,21.439,94.32,86.60,7.72,25.810,0,forward
73.709,5.967,-3.235,-1.607,21.439,94.32,86.83,7.49,25.810,0,turn_left
73.759,5.967,-3.235,-1.607,21.439,94.32,85.82,8.49,25.810,0,turn_left
73.809,5.967,-3.235,-1.607,21.439,94.32,85.00,9.32,25.810,0,turn_left
73.859,5.967,-3.235,-1.607,21.439,94.32,86.37,7.95,25.810,0,turn_left
73.909,5.967,-3.235,-1.607,21.439,94.32,87.49,6.83,25.810,0,turn_left
73.959,5.967,-3.235,-1.607,21.439,94.32,90.95,3.36,25.810,1,forward
74.009,5.967,-3.235,-1.607,21.439,94.32,91.88,2.44,25.810,1,forward
74.059,5.967,-3.233,-1.607,21.439,94.32,88.98,5.34,25.808,1,forward
74.109,5.967,-3.233,-1.607,21.439,94.32,84.55,9.77,25.808,1,forward
74.159,5.967,-3.231,-1.607,21.439,94.32,82.13,12.18,25.806,1,forward
74.209,5.967,-3.231,-1.607,21.439,94.32,81.28,13.03,25.806,1,forward
74.259,5.967,-3.229,-1.607,21.439,94.32,80.26,14.05,25.804,0,forward
74.309,5.967,-3.229,-1.607,21.439,94.32,79.68,14.64,25.804,0,turn_left
74.359,5.967,-3.229,-1.607,21.439,94.32,81.46,12.86,25.804,0,turn_left
74.409,5.967,-3.229,-1.607,21.439,94.32,83.60,10.72,25.804,0,turn_left
74.459,5.967,-3.229,-1.607,21.439,94.32,83.88,10.44,25.804,0,turn_left
74.509,5.967,-3.229,-1.607,21.439,94.32,83.53,10.79,25.804,0,turn_left
74.559,5.967,-3.229,-1.607,21.439,94.32,85.22,9.10,25.804,0,turn_left
74.609,5.967,-3.229,-1.607,21.439,94.32,89.86,4.46,25.804,1,forward
74.659,6.097,-3.317,-1.607,21.439,94.32,88.14,6.17,25.927,1,forward
74.709,6.097,-3.317,-1.607,21.439,94.32,86.61,7.71,25.927,1,forward
74.759,6.097,-3.315,-1.607,21.439,94.32,86.67,7.64,25.925,1,forward
74.809,6.097,-3.315,-1.607,21.439,94.32,84.74,9.58,25.925,1,forward
74.859,6.097,-3.313,-1.607,21.439,94.32,81.48,12.83,25.923,1,forward
74.909,6.097,-3.313,-1.607,21.439,94.32,79.78,14.53,25.923,0,forward
74.959,6.098,-3.311,-1.607,21.439,94.32,78.82,15.50,25.922,0,turn_left
75.009,6.098,-3.311,-1.607,21.439,94.32,78.78,15.54,25.922,0,turn_left
75.059,6.098,-3.311,-1.607,21.439,94.32,79.82,14.50,25.922,0,turn_left
75.109,6.098,-3.311,-1.607,21.439,94.32,80.47,13.85,25.922,0,turn_left
75.159,6.098,-3.311,-1.607,21.439,94.32,83.02,11.29,25.922,0,turn_left
75.209,6.098,-3.311,-1.607,21.439,94.32,87.40,6.92,25.922,0,turn_left
75.259,6.098,-3.311,-1.607,21.439,94.32,89.17,5.15,25.922,1,forward
75.309,6.098,-3.311,-1.607,21.439,94.32,86.27,8.05,25.922,1,forward
75.359,6.098,-3.310,-1.607,21.439,94.32,81.23,13.09,25.920,1,forward
75.409,6.098,-3.310,-1.607,21.439,94.32,76.76,17.55,25.920,1,forward
75.459,6.099,-3.308,-1.607,21.439,94.32,75.40,18.91,25.918,1,forward
75.509,6.099,-3.308,-1.607,21.439,94.32,72.98,21.33,25.918,1,forward
75.559,6.099,-3.306,-1.607,21.439,94.32,72.97,21.34,25.916,1,forward
75.609,6.099,-3.306,-1.607,21.439,94.32,72.65,21.67,25.916,0,forward
75.659,6.222,-3.393,-1.607,21.439,94.32,72.36,21.95,26.037,0,turn_left
75.709,6.222,-3.393,-1.607,21.439,94.32,73.07,21.24,26.037,0,turn_left
75.759,6.222,-3.393,-1.607,21.439,94.32,75.71,18.61,26.037,0,turn_left
75.809,6.222,-3.393,-1.607,21.439,94.32,78.62,15.69,26.037,0,turn_left
75.859,6.222,-3.393,-1.607,21.439,94.32,81.50,12.81,26.037,0,turn_left
75.909,6.222,-3.393,-1.607,21.439,94.32,84.83,9.49,26.037,0,turn_left
75.959,6.222,-3.393,-1.607,21.439,94.32,85.84,8.48,26.037,0,turn_left
76.009,6.222,-3.393,-1.607,21.439,94.32,84.25,10.07,26.037,0,turn_left
76.059,6.222,-3.393,-1.607,21.439,94.32,79.24,15.08,26.037,0,turn_left
76.109,6.222,-3.393,-1.607,21.439,94.32,78.02,16.30,26.037,0,turn_left
76.159,6.222,-3.393,-1.607,21.439,94.32,78.92,15.39,26.037,0,turn_left
76.209,6.222,-3.393,-1.607,21.439,94.32,79.18,15.14,26.037,0,turn_left
76.259,6.222,-3.393,-1.607,21.439,94.32,79.19,15.12,26.037,0,turn_left
76.309,6.222,-3.393,-1.607,21.439,94.32,78.56,15.76,26.037,0,turn_left
76.359,6.222,-3.393,-1.607,21.439,94.32,80.33,13.99,26.037,0,turn_left
76.409,6.222,-3.393,-1.607,21.439,94.32,85.11,9.21,26.037,0,turn_left
76.459,6.222,-3.393,-1.607,21.439,94.32,88.07,6.24,26.037,0,turn_left
76.509,6.222,-3.393,-1.607,21.439,94.32,88.72,5.60,26.037,1,forward
76.559,6.222,-3.391,-1.607,21.439,94.32,85.03,9.28,26.035,1,forward
76.609,6.222,-3.391,-1.607,21.439,94.32,82.05,12.26,26.035,1,forward
76.659,6.343,-3.472,-1.607,21.439,94.32,78.59,15.72,26.149,1,forward
76.710,6.343,-3.472,-1.607,21.439,94.32,77.18,17.14,26.149,1,forward
76.759,6.343,-3.470,-1.607,21.439,94.32,75.28,19.03,26.147,1,forward
76.809,6.343,-3.470,-1.607,21.439,94.32,75.13,19.19,26.147,0,forward
76.859,6.344,-3.469,-1.607,21.439,94.32,75.45,18.86,26.145,0,turn_left
76.909,6.344,-3.469,-1.607,21.439,94.32,77.88,16.43,26.145,0,turn_left
76.959,6.344,-3.469,-1.607,21.439,94.32,81.24,13.08,26.145,0,turn_left
77.009,6.344,-3.469,-1.607,21.439,94.32,84.76,9.56,26.145,0,turn_left
77.059,6.344,-3.469,-1.607,21.439,94.32,88.18,6.13,26.145,0,turn_left
77.109,6.344,-3.469,-1.607,21.439,94.32,88.67,5.64,26.145,1,forward
77.159,6.344,-3.467,-1.607,21.439,94.32,85.62,8.70,26.144,1,forward
77.209,6.344,-3.467,-1.607,21.439,94.32,81.12,13.19,26.144,1,forward
77.259,6.344,-3.465,-1.607,21.439,94.32,77.28,17.04,26.142,1,forward
77.309,6.344,-3.465,-1.607,21.439,94.32,72.99,21.32,26.142,1,forward
77.359,6.345,-3.463,-1.607,21.439,94.32,70.80,23.52,26.140,1,forward
77.409,6.345,-3.463,-1.607,21.439,94.32,70.09,24.23,26.140,1,forward
77.459,6.346,-3.461,-1.607,21.439,94.32,69.39,24.93,26.139,0,forward
77.509,6.346,-3.461,-1.607,21.439,94.32,68.94,25.38,26.139,0,turn_left
77.559,6.346,-3.461,-1.607,21.439,94.32,70.79,23.53,26.139,0,turn_left
77.609,6.346,-3.461,-1.607,21.439,94.32,75.01,19.30,26.139,0,turn_left
77.659,6.346,-3.461,-1.607,21.439,94.32,78.63,15.69,26.139,0,turn_left
77.709,6.346,-3.461,-1.607,21.439,94.32,81.97,12.35,26.139,0,turn_left
77.759,6.468,-3.543,-1.607,21.439,94.32,85.48,8.83,26.254,0,turn_left
77.809,6.468,-3.543,-1.607,21.439,94.32,87.12,7.20,26.254,0,turn_left
77.859,6.468,-3.543,-1.607,21.439,94.32,82.76,11.55,26.254,0,turn_left
77.909,6.468,-3.543,-1.607,21.439,94.32,82.05,12.26,26.254,0,turn_left
77.959,6.468,-3.543,-1.607,21.439,94.32,83.27,11.05,26.254,0,turn_left
78.009,6.468,-3.543,-1.607,21.439,94.32,83.88,10.44,26.254,0,turn_left
78.059,6.468,-3.543,-1.607,21.439,94.32,83.90,10.42,26.254,0,turn_left
78.109,6.468,-3.543,-1.607,21.439,94.32,83.62,10.70,26.254,0,turn_left
78.159,6.468,-3.543,-1.607,21.439,94.32,84.82,9.49,26.254,0,turn_left
78.209,6.468,-3.543,-1.607,21.439,94.32,89.54,4.78,26.254,1,forward
78.259,6.468,-3.541,-1.607,21.439,94.32,87.96,6.35,26.252,1,forward
78.309,6.468,-3.541,-1.607,21.439,94.32,86.45,7.87,26.252,1,forward
78.359,6.469,-3.539,-1.607,21.439,94.32,86.22,8.10,26.250,1,forward
78.409,6.469,-3.539,-1.607,21.439,94.32,85.16,9.16,26.250,1,forward
78.459,6.469,-3.537,-1.607,21.439,94.32,84.39,9.92,26.248,1,forward
78.509,6.469,-3.537,-1.607,21.439,94.32,83.08,11.23,26.248,1,forward
78.559,6.469,-3.535,-1.607,21.439,94.32,83.51,10.81,26.247,0,forward
78.609,6.469,-3.535,-1.607,21.439,94.32,84.00,10.31,26.247,0,turn_left
78.659,6.469,-3.535,-1.607,21.439,94.32,83.79,10.53,26.247,0,turn_left
78.709,6.469,-3.535,-1.607,21.439,94.32,84.91,9.41,26.247,0,turn_left
78.759,6.469,-3.535,-1.607,21.439,94.32,89.17,5.14,26.247,1,forward
78.809,6.469,-3.535,-1.607,21.439,94.32,88.98,5.33,26.247,1,forward
78.859,6.593,-3.612,-1.607,21.439,94.32,87.61,6.71,26.358,1,forward
78.909,6.593,-3.612,-1.607,21.439,94.32,85.65,8.67,26.358,1,forward
78.959,6.593,-3.610,-1.607,21.439,94.32,84.25,10.07,26.357,1,forward
79.009,6.593,-3.610,-1.607,21.439,94.32,84.03,10.29,26.357,1,forward
79.059,6.593,-3.608,-1.607,21.439,94.32,84.22,10.09,26.355,1,forward
79.109,6.593,-3.608,-1.607,21.439,94.32,84.64,9.67,26.355,0,forward
79.159,6.593,-3.606,-1.607,21.439,94.32,84.40,9.92,26.353,0,turn_left
79.209,6.593,-3.606,-1.607,21.439,94.32,83.64,10.67,26.353,0,turn_left
79.259,6.593,-3.606,-1.607,21.439,94.32,83.37,10.95,26.353,0,turn_left
79.309,6.593,-3.606,-1.607,21.439,94.32,84.15,10.16,26.353,0,turn_left
79.359,6.593,-3.606,-1.607,21.439,94.32,87.52,6.80,26.353,0,turn_left
79.409,6.593,-3.606,-1.607,21.439,94.32,91.34,2.97,26.353,1,forward
79.459,6.593,-3.604,-1.607,21.439,94.32,90.58,3.74,26.351,1,forward
79.509,6.593,-3.604,-1.607,21.439,94.32,86.08,8.24,26.351,1,forward
79.559,6.593,-3.602,-1.607,21.439,94.32,80.64,13.68,26.349,1,forward
79.609,6.593,-3.602,-1.607,21.439,94.32,77.15,17.17,26.349,1,forward
79.659,6.594,-3.600,-1.607,21.439,94.32,76.29,18.03,26.348,1,forward
79.709,6.594,-3.600,-1.607,21.439,94.32,75.91,18.40,26.348,1,forward
79.759,6.594,-3.598,-1.607,21.439,94.32,75.45,18.86,26.346,0,forward
79.809,6.594,-3.598,-1.607,21.439,94.32,74.52,19.79,26.346,0,turn_left
79.859,6.719,-3.677,-1.607,21.439,94.32,78.28,16.03,26.460,0,turn_left
79.909,6.719,-3.677,-1.607,21.439,94.32,79.02,15.29,26.460,0,turn_left
79.959,6.719,-3.677,-1.607,21.439,94.32,83.78,10.54,26.460,0,turn_left
80.009,6.719,-3.677,-1.607,21.439,94.32,89.05,5.27,26.460,1,forward
80.059,6.719,-3.675,-1.607,21.439,94.32,88.70,5.62,26.458,1,forward
80.109,6.719,-3.675,-1.607,21.439,94.32,86.92,7.40,26.458,1,forward
80.159,6.720,-3.673,-1.607,21.439,94.32,86.53,7.79,26.456,1,forward
80.209,6.720,-3.673,-1.607,21.439,94.32,85.79,8.52,26.456,1,forward
80.259,6.720,-3.671,-1.607,21.439,94.32,83.44,10.88,26.454,1,forward
80.309,6.720,-3.671,-1.607,21.439,94.32,82.63,11.69,26.454,0,forward
80.359,6.720,-3.669,-1.607,21.439,94.32,82.05,12.26,26.453,0,turn_left
80.409,6.720,-3.669,-1.607,21.439,94.32,82.09,12.22,26.453,0,turn_left
80.459,6.720,-3.669,-1.607,21.439,94.32,83.25,11.07,26.453,0,turn_left
80.509,6.720,-3.669,-1.607,21.439,94.32,83.77,10.54,26.453,0,turn_left
80.559,6.720,-3.669,-1.607,21.439,94.32,85.86,8.45,26.453,0,turn_left
80.609,6.720,-3.669,-1.607,21.439,94.32,89.48,4.84,26.453,1,forward
80.659,6.720,-3.667,-1.607,21.439,94.32,89.05,5.27,26.451,1,forward
80.709,6.720,-3.667,-1.607,21.439,94.32,85.28,9.04,26.451,1,forward
80.759,6.720,-3.665,-1.607,21.439,94.32,81.32,12.99,26.449,1,forward
80.809,6.720,-3.665,-1.607,21.439,94.32,77.66,16.65,26.449,1,forward
80.859,6.848,-3.749,-1.607,21.439,94.32,74.85,19.46,26.569,1,forward
80.909,6.848,-3.749,-1.607,21.439,94.32,74.75,19.56,26.569,1,forward
80.959,6.848,-3.747,-1.607,21.439,94.32,74.64,19.68,26.567,0,forward
81.009,6.848,-3.747,-1.607,21.439,94.32,72.78,21.53,26.567,0,turn_left
81.059,6.848,-3.747,-1.607,21.439,94.32,73.13,21.18,26.567,0,turn_left
81.109,6.848,-3.747,-1.607,21.439,94.32,74.72,19.59,26.567,0,turn_left
81.159,6.848,-3.747,-1.607,21.439,94.32,77.05,17.26,26.567,0,turn_left
81.209,6.848,-3.747,-1.607,21.439,94.32,81.28,13.03,26.567,0,turn_left
81.259,6.848,-3.747,-1.607,21.439,94.32,84.94,9.38,26.567,0,turn_left
81.309,6.848,-3.747,-1.607,21.439,94.32,85.49,8.83,26.567,0,turn_left
81.359,6.848,-3.747,-1.607,21.439,94.32,85.26,9.06,26.567,0,turn_left
81.409,6.848,-3.747,-1.607,21.439,94.32,84.26,10.06,26.567,0,turn_left
