time_s,gps_x,gps_y,est_x,est_y,heading_deg,cmd_robot
25.543,NaN,NaN,0.000,0.000,0.00,stop
25.593,NaN,NaN,0.000,0.000,0.00,stop
25.643,NaN,NaN,0.000,0.000,0.00,stop
25.693,NaN,NaN,0.000,0.000,0.00,stop
25.743,NaN,NaN,0.000,0.000,0.00,stop
25.793,NaN,NaN,0.000,0.000,0.00,stop
25.843,NaN,NaN,0.000,0.000,0.00,stop
25.893,NaN,NaN,0.000,0.000,0.00,stop
25.943,NaN,NaN,0.000,0.000,0.00,stop
25.993,NaN,NaN,0.000,0.000,0.00,stop
26.043,NaN,NaN,0.000,0.000,0.00,stop
26.093,NaN,NaN,0.000,0.000,0.00,stop
26.143,NaN,NaN,0.000,0.000,0.00,stop
26.193,NaN,NaN,0.000,0.000,0.00,stop
26.243,NaN,NaN,0.000,0.000,0.00,stop
26.293,NaN,NaN,0.000,0.000,0.00,stop
26.343,NaN,NaN,0.000,0.000,0.00,stop
26.393,NaN,NaN,0.000,0.000,0.00,stop
26.443,NaN,NaN,0.000,0.000,0.00,stop
26.493,NaN,NaN,0.000,0.000,0.00,stop
26.543,NaN,NaN,0.000,0.000,0.00,stop
26.593,NaN,NaN,0.000,0.000,0.00,stop
26.643,NaN,NaN,0.000,0.000,0.00,stop
26.693,NaN,NaN,0.000,0.000,0.00,stop
26.743,NaN,NaN,0.000,0.000,0.00,stop
26.793,NaN,NaN,0.000,0.000,0.00,stop
26.843,NaN,NaN,0.000,0.000,0.00,stop
26.893,NaN,NaN,0.000,0.000,0.00,stop
26.943,NaN,NaN,0.000,0.000,0.00,stop
26.993,NaN,NaN,0.000,0.000,0.00,stop
27.043,NaN,NaN,0.000,0.000,0.00,stop
27.093,NaN,NaN,0.000,0.000,0.00,stop
27.143,NaN,NaN,0.000,0.000,0.00,stop
27.193,NaN,NaN,0.000,0.000,0.00,stop
27.243,NaN,NaN,0.000,0.000,0.00,stop
27.293,NaN,NaN,0.000,0.000,0.00,stop
27.343,NaN,NaN,0.000,0.000,0.00,stop
27.393,NaN,NaN,0.000,0.000,0.00,stop
27.443,NaN,NaN,0.000,0.000,0.00,stop
27.493,NaN,NaN,0.000,0.000,0.00,stop
27.543,NaN,NaN,0.000,0.000,0.00,stop
27.593,NaN,NaN,0.000,0.000,0.00,stop
27.643,NaN,NaN,0.000,0.000,0.00,stop
27.693,NaN,NaN,0.000,0.000,0.00,stop
27.743,NaN,NaN,0.000,0.000,0.00,stop
27.793,NaN,NaN,0.000,0.000,0.00,stop
27.843,NaN,NaN,0.000,0.000,0.00,stop
27.893,NaN,NaN,0.000,0.000,0.00,stop
27.943,NaN,NaN,0.000,0.000,0.00,stop
27.993,NaN,NaN,0.000,0.000,0.00,stop
28.043,NaN,NaN,0.000,0.000,0.00,stop
28.093,NaN,NaN,0.000,0.000,0.00,stop
28.143,NaN,NaN,0.000,0.000,0.00,stop
28.193,NaN,NaN,0.000,0.000,0.00,stop
28.243,NaN,NaN,0.000,0.000,0.00,stop
28.293,NaN,NaN,0.000,0.000,0.00,stop
28.343,NaN,NaN,0.000,0.000,0.00,stop
28.393,NaN,NaN,0.000,0.000,0.00,stop
28.443,NaN,NaN,0.000,0.000,0.00,stop
28.493,NaN,NaN,0.000,0.000,0.00,stop
28.543,NaN,NaN,0.000,0.000,0.00,stop
28.593,NaN,NaN,0.000,0.000,0.00,stop
28.643,NaN,NaN,0.000,0.000,0.00,stop
28.693,NaN,NaN,0.000,0.000,0.00,stop
28.743,NaN,NaN,0.000,0.000,0.00,stop
28.793,NaN,NaN,0.000,0.000,0.00,stop
28.843,NaN,NaN,0.000,0.000,0.00,stop
28.893,NaN,NaN,0.000,0.000,0.00,stop
28.943,NaN,NaN,0.000,0.000,0.00,stop
28.993,NaN,NaN,0.000,0.000,0.00,stop
29.043,NaN,NaN,0.000,0.000,0.00,stop
29.093,NaN,NaN,0.000,0.000,0.00,stop
29.143,NaN,NaN,0.000,0.000,0.00,stop
29.193,NaN,NaN,0.000,0.000,0.00,stop
29.243,NaN,NaN,0.000,0.000,0.00,stop
29.293,NaN,NaN,0.000,0.000,0.00,stop
29.343,NaN,NaN,0.000,0.000,0.00,stop
29.393,NaN,NaN,0.000,0.000,0.00,stop
29.443,NaN,NaN,0.000,0.000,0.00,stop
29.493,NaN,NaN,0.000,0.000,0.00,stop
29.543,NaN,NaN,0.000,0.000,0.00,stop
29.593,NaN,NaN,0.000,0.000,0.00,stop
29.643,NaN,NaN,0.000,0.000,0.00,stop
29.693,NaN,NaN,0.000,0.000,0.00,stop
29.743,NaN,NaN,0.000,0.000,0.00,stop
29.793,NaN,NaN,0.000,0.000,0.00,stop
29.843,NaN,NaN,0.000,0.000,0.00,stop
29.893,NaN,NaN,0.000,0.000,0.00,stop
29.943,NaN,NaN,0.000,0.000,0.00,stop
29.993,NaN,NaN,0.000,0.000,0.00,stop
30.043,NaN,NaN,0.000,0.000,0.00,stop
30.093,NaN,NaN,0.000,0.000,0.00,stop
30.143,NaN,NaN,0.000,0.000,0.00,stop
30.193,NaN,NaN,0.000,0.000,0.00,stop
30.243,NaN,NaN,0.000,0.000,0.00,stop
30.293,NaN,NaN,0.000,0.000,0.00,stop
30.343,NaN,NaN,0.000,0.000,0.00,stop
30.393,NaN,NaN,0.000,0.000,0.00,stop
30.443,NaN,NaN,0.000,0.000,0.00,stop
30.493,NaN,NaN,0.000,0.000,0.00,stop
30.543,NaN,NaN,0.000,0.000,0.00,stop
30.593,NaN,NaN,0.000,0.000,0.00,stop
30.643,NaN,NaN,0.000,0.000,0.00,stop
30.693,NaN,NaN,0.000,0.000,0.00,stop
30.743,NaN,NaN,0.000,0.000,0.00,stop
30.793,NaN,NaN,0.000,0.000,0.00,stop
30.843,NaN,NaN,0.000,0.000,0.00,stop
30.893,NaN,NaN,0.000,0.000,0.00,stop
30.943,NaN,NaN,0.000,0.000,0.00,stop
30.993,NaN,NaN,0.000,0.000,0.00,stop
31.043,NaN,NaN,0.000,0.000,0.00,stop
31.093,NaN,NaN,0.000,0.000,0.00,stop
31.143,NaN,NaN,0.000,0.000,0.00,stop
31.193,NaN,NaN,0.000,0.000,0.00,stop
31.243,NaN,NaN,0.000,0.000,0.00,stop
31.293,NaN,NaN,0.000,0.000,0.00,stop
31.343,NaN,NaN,0.000,0.000,0.00,stop
31.393,NaN,NaN,0.000,0.000,0.00,stop
31.443,NaN,NaN,0.000,0.000,0.00,stop
31.493,NaN,NaN,0.000,0.000,0.00,stop
31.543,NaN,NaN,0.000,0.000,0.00,stop
31.593,NaN,NaN,0.000,0.000,0.00,stop
31.643,NaN,NaN,0.000,0.000,0.00,stop
31.693,NaN,NaN,0.000,0.000,0.00,stop
31.743,NaN,NaN,0.000,0.000,0.00,stop
31.793,NaN,NaN,0.000,0.000,0.00,stop
31.843,NaN,NaN,0.000,0.000,0.00,stop
31.893,NaN,NaN,0.000,0.000,0.00,stop
31.943,NaN,NaN,0.000,0.000,0.00,stop
31.993,NaN,NaN,0.000,0.000,0.00,stop
32.043,NaN,NaN,0.000,0.000,0.00,stop
32.093,NaN,NaN,0.000,0.000,0.00,stop
32.143,NaN,NaN,0.000,0.000,0.00,stop
32.193,NaN,NaN,0.000,0.000,0.00,stop
32.243,NaN,NaN,0.000,0.000,0.00,stop
32.293,NaN,NaN,0.000,0.000,0.00,stop
32.343,NaN,NaN,0.000,0.000,0.00,stop
32.393,NaN,NaN,0.000,0.000,0.00,stop
32.443,NaN,NaN,0.000,0.000,0.00,stop
32.493,NaN,NaN,0.000,0.000,0.00,stop
32.543,NaN,NaN,0.000,0.000,0.00,stop
32.593,NaN,NaN,0.000,0.000,0.00,stop
32.643,NaN,NaN,0.000,0.000,0.00,stop
32.693,NaN,NaN,0.000,0.000,0.00,stop
32.743,NaN,NaN,0.000,0.000,0.00,stop
32.793,NaN,NaN,0.000,0.000,0.00,stop
32.843,NaN,NaN,0.000,0.000,0.00,stop
32.893,NaN,NaN,0.000,0.000,0.00,stop
32.943,NaN,NaN,0.000,0.000,0.00,stop
32.993,NaN,NaN,0.000,0.000,0.00,stop
33.043,NaN,NaN,0.000,0.000,0.00,stop
33.093,NaN,NaN,0.000,0.000,0.00,stop
33.143,NaN,NaN,0.000,0.000,0.00,stop
33.193,NaN,NaN,0.000,0.000,0.00,stop
33.243,NaN,NaN,0.000,0.000,0.00,stop
33.293,NaN,NaN,0.000,0.000,0.00,stop
33.343,NaN,NaN,0.000,0.000,0.00,stop
33.393,NaN,NaN,0.000,0.000,0.00,stop
33.443,NaN,NaN,0.000,0.000,0.00,stop
33.493,NaN,NaN,0.000,0.000,0.00,stop
33.543,NaN,NaN,0.000,0.000,0.00,stop
33.593,NaN,NaN,0.000,0.000,0.00,stop
33.643,NaN,NaN,0.000,0.000,0.00,stop
33.693,NaN,NaN,0.000,0.000,0.00,stop
33.743,NaN,NaN,0.000,0.000,0.00,stop
33.793,NaN,NaN,0.000,0.000,0.00,stop
33.843,NaN,NaN,0.000,0.000,0.00,stop
33.893,NaN,NaN,0.000,0.000,0.00,stop
33.943,NaN,NaN,0.000,0.000,0.00,stop
33.993,NaN,NaN,0.000,0.000,0.00,stop
34.043,NaN,NaN,0.000,0.000,0.00,stop
34.093,NaN,NaN,0.000,0.000,0.00,stop
34.143,NaN,NaN,0.000,0.000,0.00,stop
34.193,NaN,NaN,0.000,0.000,0.00,stop
34.243,NaN,NaN,0.000,0.000,0.00,stop
34.293,NaN,NaN,0.000,0.000,0.00,stop
34.343,NaN,NaN,0.000,0.000,0.00,stop
34.393,NaN,NaN,0.000,0.000,0.00,stop
34.443,NaN,NaN,0.000,0.000,0.00,stop
34.493,NaN,NaN,0.000,0.000,0.00,stop
34.543,NaN,NaN,0.000,0.000,0.00,stop
34.593,NaN,NaN,0.000,0.000,0.00,stop
34.643,NaN,NaN,0.000,0.000,0.00,stop
34.693,NaN,NaN,0.000,0.000,0.00,stop
34.743,NaN,NaN,0.000,0.000,0.00,stop
34.793,NaN,NaN,0.000,0.000,0.00,stop
34.843,NaN,NaN,0.000,0.000,0.00,stop
34.893,NaN,NaN,0.000,0.000,0.00,stop
34.943,NaN,NaN,0.000,0.000,0.00,stop
34.993,NaN,NaN,0.000,0.000,0.00,stop
35.043,NaN,NaN,0.000,0.000,0.00,stop
35.093,NaN,NaN,0.000,0.000,0.00,stop
35.143,NaN,NaN,0.000,0.000,0.00,stop
35.193,NaN,NaN,0.000,0.000,0.00,stop
35.243,NaN,NaN,0.000,0.000,0.00,stop
35.293,NaN,NaN,0.000,0.000,0.00,stop
35.343,NaN,NaN,0.000,0.000,0.00,stop
35.393,NaN,NaN,0.000,0.000,0.00,stop
35.443,NaN,NaN,0.000,0.000,0.00,stop
35.493,NaN,NaN,0.000,0.000,0.00,stop
35.543,NaN,NaN,0.000,0.000,0.00,stop
35.593,NaN,NaN,0.000,0.000,0.00,stop
35.643,NaN,NaN,0.000,0.000,0.00,stop
35.693,NaN,NaN,0.000,0.000,0.00,stop
35.743,NaN,NaN,0.000,0.000,0.00,stop
35.793,NaN,NaN,0.000,0.000,0.00,stop
35.843,NaN,NaN,0.000,0.000,0.00,stop
35.893,NaN,NaN,0.000,0.000,0.00,stop
35.943,NaN,NaN,0.000,0.000,0.00,stop
35.993,NaN,NaN,0.000,0.000,0.00,stop
36.043,NaN,NaN,0.000,0.000,0.00,stop
36.093,NaN,NaN,0.000,0.000,0.00,stop
36.143,NaN,NaN,0.000,0.000,0.00,stop
36.193,NaN,NaN,0.000,0.000,0.00,stop
36.243,NaN,NaN,0.000,0.000,0.00,stop
36.293,NaN,NaN,0.000,0.000,0.00,stop
36.343,NaN,NaN,0.000,0.000,0.00,stop
36.393,NaN,NaN,0.000,0.000,0.00,stop
36.443,NaN,NaN,0.000,0.000,0.00,stop
36.493,NaN,NaN,0.000,0.000,0.00,stop
36.543,NaN,NaN,0.000,0.000,0.00,stop
36.593,NaN,NaN,0.000,0.000,0.00,stop
36.643,NaN,NaN,0.000,0.000,0.00,stop
36.693,NaN,NaN,0.000,0.000,0.00,stop
36.743,NaN,NaN,0.000,0.000,0.00,stop
36.793,NaN,NaN,0.000,0.000,0.00,stop
36.843,NaN,NaN,0.000,0.000,0.00,stop
36.893,NaN,NaN,0.000,0.000,0.00,stop
36.943,NaN,NaN,0.000,0.000,0.00,stop
36.993,NaN,NaN,0.000,0.000,0.00,stop
37.043,NaN,NaN,0.000,0.000,0.00,stop
37.093,NaN,NaN,0.000,0.000,0.00,stop
37.143,NaN,NaN,0.000,0.000,0.00,stop
37.193,NaN,NaN,0.000,0.000,0.00,stop
37.243,NaN,NaN,0.000,0.000,0.00,stop
37.293,NaN,NaN,0.000,0.000,0.00,stop
37.343,NaN,NaN,0.000,0.000,0.00,stop
37.393,NaN,NaN,0.000,0.000,0.00,stop
37.443,NaN,NaN,0.000,0.000,0.00,stop
37.493,NaN,NaN,0.000,0.000,0.00,stop
37.543,NaN,NaN,0.000,0.000,0.00,stop
37.593,NaN,NaN,0.000,0.000,0.00,stop
37.643,NaN,NaN,0.000,0.000,0.00,stop
37.693,NaN,NaN,0.000,0.000,0.00,stop
37.743,NaN,NaN,0.000,0.000,0.00,stop
37.793,NaN,NaN,0.000,0.000,0.00,stop
37.843,NaN,NaN,0.000,0.000,0.00,stop
37.893,NaN,NaN,0.000,0.000,0.00,stop
37.943,NaN,NaN,0.000,0.000,0.00,stop
37.993,NaN,NaN,0.000,0.000,0.00,stop
38.043,NaN,NaN,0.000,0.000,0.00,stop
38.093,NaN,NaN,0.000,0.000,0.00,stop
38.143,NaN,NaN,0.000,0.000,0.00,stop
38.193,NaN,NaN,0.000,0.000,0.00,stop
38.243,NaN,NaN,0.000,0.000,0.00,stop
38.293,NaN,NaN,0.000,0.000,0.00,stop
38.343,NaN,NaN,0.000,0.000,0.00,stop
38.393,NaN,NaN,0.000,0.000,0.00,stop
38.443,NaN,NaN,0.000,0.000,0.00,stop
38.493,NaN,NaN,0.000,0.000,0.00,stop
38.543,NaN,NaN,0.000,0.000,0.00,stop
38.593,NaN,NaN,0.000,0.000,0.00,stop
38.643,NaN,NaN,0.000,0.000,0.00,stop
38.693,NaN,NaN,0.000,0.000,0.00,stop
38.743,NaN,NaN,0.000,0.000,0.00,stop
38.793,NaN,NaN,0.000,0.000,0.00,stop
38.843,NaN,NaN,0.000,0.000,0.00,stop
38.893,NaN,NaN,0.000,0.000,0.00,stop
38.943,NaN,NaN,0.000,0.000,0.00,stop
38.993,NaN,NaN,0.000,0.000,0.00,stop
39.043,NaN,NaN,0.000,0.000,0.00,stop
39.093,NaN,NaN,0.000,0.000,0.00,stop
39.143,NaN,NaN,0.000,0.000,0.00,stop
39.193,NaN,NaN,0.000,0.000,0.00,stop
39.243,NaN,NaN,0.000,0.000,0.00,stop
39.293,NaN,NaN,0.000,0.000,0.00,stop
39.343,NaN,NaN,0.000,0.000,0.00,stop
39.393,NaN,NaN,0.000,0.000,0.00,stop
39.443,NaN,NaN,0.000,0.000,0.00,stop
39.493,NaN,NaN,0.000,0.000,0.00,stop
39.543,NaN,NaN,0.000,0.000,0.00,stop
39.593,NaN,NaN,0.000,0.000,0.00,stop
39.643,NaN,NaN,0.000,0.000,0.00,stop
39.693,NaN,NaN,0.000,0.000,0.00,stop
39.743,NaN,NaN,0.000,0.000,0.00,stop
39.793,NaN,NaN,0.000,0.000,0.00,stop
39.843,NaN,NaN,0.000,0.000,0.00,stop
39.893,NaN,NaN,0.000,0.000,0.00,stop
39.943,NaN,NaN,0.000,0.000,0.00,stop
39.993,NaN,NaN,0.000,0.000,0.00,stop
40.043,NaN,NaN,0.000,0.000,0.00,stop
40.093,NaN,NaN,0.000,0.000,0.00,stop
40.143,NaN,NaN,0.000,0.000,0.00,stop
40.193,NaN,NaN,0.000,0.000,0.00,stop
40.243,NaN,NaN,0.000,0.000,0.00,stop
40.293,NaN,NaN,0.000,0.000,0.00,stop
40.343,NaN,NaN,0.000,0.000,0.00,stop
40.393,NaN,NaN,0.000,0.000,0.00,stop
40.443,NaN,NaN,0.000,0.000,0.00,stop
40.493,NaN,NaN,0.000,0.000,0.00,stop
40.543,NaN,NaN,0.000,0.000,0.00,stop
40.593,NaN,NaN,0.000,0.000,0.00,stop
40.643,NaN,NaN,0.000,0.000,0.00,stop
40.693,NaN,NaN,0.000,0.000,0.00,stop
40.743,NaN,NaN,0.000,0.000,0.00,stop
40.793,NaN,NaN,0.000,0.000,0.00,stop
40.843,NaN,NaN,0.000,0.000,0.00,stop
40.893,NaN,NaN,0.000,0.000,0.00,stop
40.943,NaN,NaN,0.000,0.000,0.00,stop
40.993,NaN,NaN,0.000,0.000,0.00,stop
41.043,NaN,NaN,0.000,0.000,0.00,stop
41.093,NaN,NaN,0.000,0.000,0.00,stop
41.143,NaN,NaN,0.000,0.000,0.00,stop
41.193,NaN,NaN,0.000,0.000,0.00,stop
41.243,NaN,NaN,0.000,0.000,0.00,stop
41.293,NaN,NaN,0.000,0.000,0.00,stop
41.343,NaN,NaN,0.000,0.000,0.00,stop
41.393,NaN,NaN,0.000,0.000,0.00,stop
41.443,NaN,NaN,0.000,0.000,0.00,stop
41.493,NaN,NaN,0.000,0.000,0.00,stop
41.543,NaN,NaN,0.000,0.000,0.00,stop
41.593,NaN,NaN,0.000,0.000,0.00,stop
41.643,NaN,NaN,0.000,0.000,0.00,stop
41.693,NaN,NaN,0.000,0.000,0.00,stop
41.743,NaN,NaN,0.000,0.000,0.00,stop
41.793,NaN,NaN,0.000,0.000,0.00,stop
41.843,NaN,NaN,0.000,0.000,0.00,stop
41.893,NaN,NaN,0.000,0.000,0.00,stop
41.943,NaN,NaN,0.000,0.000,0.00,stop
41.993,NaN,NaN,0.000,0.000,0.00,stop
42.043,NaN,NaN,0.000,0.000,0.00,stop
42.093,NaN,NaN,0.000,0.000,0.00,stop
42.143,NaN,NaN,0.000,0.000,0.00,stop
42.193,NaN,NaN,0.000,0.000,0.00,stop
42.243,NaN,NaN,0.000,0.000,0.00,stop
42.293,NaN,NaN,0.000,0.000,0.00,stop
42.343,NaN,NaN,0.000,0.000,0.00,stop
42.393,NaN,NaN,0.000,0.000,0.00,stop
42.443,NaN,NaN,0.000,0.000,0.00,stop
42.493,NaN,NaN,0.000,0.000,0.00,stop
42.543,NaN,NaN,0.000,0.000,0.00,stop
42.593,NaN,NaN,0.000,0.000,0.00,stop
42.643,NaN,NaN,0.000,0.000,0.00,stop
42.693,NaN,NaN,0.000,0.000,0.00,stop
42.743,NaN,NaN,0.000,0.000,0.00,stop
42.793,NaN,NaN,0.000,0.000,0.00,stop
42.843,NaN,NaN,0.000,0.000,0.00,stop
42.893,NaN,NaN,0.000,0.000,0.00,stop
42.943,NaN,NaN,0.000,0.000,0.00,stop
42.993,NaN,NaN,0.000,0.000,0.00,stop
43.043,NaN,NaN,0.000,0.000,0.00,stop
43.093,NaN,NaN,0.000,0.000,0.00,stop
43.143,NaN,NaN,0.000,0.000,0.00,stop
43.193,NaN,NaN,0.000,0.000,0.00,stop
43.243,NaN,NaN,0.000,0.000,0.00,stop
43.293,NaN,NaN,0.000,0.000,0.00,stop
43.343,NaN,NaN,0.000,0.000,0.00,stop
43.393,NaN,NaN,0.000,0.000,0.00,stop
43.443,NaN,NaN,0.000,0.000,0.00,stop
43.493,NaN,NaN,0.000,0.000,0.00,stop
43.543,NaN,NaN,0.000,0.000,0.00,stop
43.593,NaN,NaN,0.000,0.000,0.00,stop
43.643,NaN,NaN,0.000,0.000,0.00,stop
43.693,NaN,NaN,0.000,0.000,0.00,stop
43.743,NaN,NaN,0.000,0.000,0.00,stop
43.793,NaN,NaN,0.000,0.000,0.00,stop
43.843,NaN,NaN,0.000,0.000,0.00,stop
43.893,NaN,NaN,0.000,0.000,0.00,stop
43.943,NaN,NaN,0.000,0.000,0.00,stop
43.993,NaN,NaN,0.000,0.000,0.00,stop
44.043,NaN,NaN,0.000,0.000,0.00,stop
44.093,NaN,NaN,0.000,0.000,0.00,stop
44.143,NaN,NaN,0.000,0.000,0.00,stop
44.193,NaN,NaN,0.000,0.000,0.00,stop
44.243,NaN,NaN,0.000,0.000,0.00,stop
44.293,NaN,NaN,0.000,0.000,0.00,stop
44.343,NaN,NaN,0.000,0.000,0.00,stop
44.393,NaN,NaN,0.000,0.000,0.00,stop
44.443,NaN,NaN,0.000,0.000,0.00,stop
44.493,NaN,NaN,0.000,0.000,0.00,stop
44.543,NaN,NaN,0.000,0.000,0.00,stop
44.593,NaN,NaN,0.000,0.000,0.00,stop
44.643,NaN,NaN,0.000,0.000,0.00,stop
44.693,NaN,NaN,0.000,0.000,0.00,stop
44.743,NaN,NaN,0.000,0.000,0.00,stop
44.793,NaN,NaN,0.000,0.000,0.00,stop
44.843,NaN,NaN,0.000,0.000,0.00,stop
44.893,NaN,NaN,0.000,0.000,0.00,stop
44.943,NaN,NaN,0.000,0.000,0.00,stop
44.993,NaN,NaN,0.000,0.000,0.00,stop
45.043,NaN,NaN,0.000,0.000,0.00,stop
45.093,NaN,NaN,0.000,0.000,0.00,stop
45.143,NaN,NaN,0.000,0.000,0.00,stop
45.193,NaN,NaN,0.000,0.000,0.00,stop
45.243,NaN,NaN,0.000,0.000,0.00,stop
45.293,NaN,NaN,0.000,0.000,0.00,stop
45.343,NaN,NaN,0.000,0.000,0.00,stop
45.393,NaN,NaN,0.000,0.000,0.00,stop
45.443,NaN,NaN,0.000,0.000,0.00,stop
45.493,NaN,NaN,0.000,0.000,0.00,stop
45.543,NaN,NaN,0.000,0.000,0.00,stop
45.593,NaN,NaN,0.000,0.000,0.00,stop
45.643,NaN,NaN,0.000,0.000,0.00,stop
45.693,NaN,NaN,0.000,0.000,0.00,stop
45.743,NaN,NaN,0.000,0.000,0.00,stop
45.793,NaN,NaN,0.000,0.000,0.00,stop
45.843,NaN,NaN,0.000,0.000,0.00,stop
45.893,NaN,NaN,0.000,0.000,0.00,stop
45.943,NaN,NaN,0.000,0.000,0.00,stop
45.993,NaN,NaN,0.000,0.000,0.00,stop
46.043,NaN,NaN,0.000,0.000,0.00,stop
46.093,NaN,NaN,0.000,0.000,0.00,stop
46.143,NaN,NaN,0.000,0.000,0.00,stop
46.193,NaN,NaN,0.000,0.000,0.00,stop
46.243,NaN,NaN,0.000,0.000,0.00,stop
46.293,NaN,NaN,0.000,0.000,0.00,stop
46.343,NaN,NaN,0.000,0.000,0.00,stop
46.393,NaN,NaN,0.000,0.000,0.00,stop
46.443,NaN,NaN,0.000,0.000,0.00,stop
46.493,NaN,NaN,0.000,0.000,0.00,stop
46.543,NaN,NaN,0.000,0.000,0.00,stop
46.593,NaN,NaN,0.000,0.000,0.00,stop
46.643,NaN,NaN,0.000,0.000,0.00,stop
46.693,NaN,NaN,0.000,0.000,0.00,stop
46.743,NaN,NaN,0.000,0.000,0.00,stop
46.793,NaN,NaN,0.000,0.000,0.00,stop
46.843,NaN,NaN,0.000,0.000,0.00,stop
46.893,NaN,NaN,0.000,0.000,0.00,stop
46.943,NaN,NaN,0.000,0.000,0.00,stop
46.993,NaN,NaN,0.000,0.000,0.00,stop
47.043,NaN,NaN,0.000,0.000,0.00,stop
47.093,NaN,NaN,0.000,0.000,0.00,stop
47.143,NaN,NaN,0.000,0.000,0.00,stop
47.193,NaN,NaN,0.000,0.000,0.00,stop
47.243,NaN,NaN,0.000,0.000,0.00,stop
47.293,NaN,NaN,0.000,0.000,0.00,stop
47.343,NaN,NaN,0.000,0.000,0.00,stop
47.393,NaN,NaN,0.000,0.000,0.00,stop
47.443,NaN,NaN,0.000,0.000,0.00,stop
47.493,NaN,NaN,0.000,0.000,0.00,stop
47.543,NaN,NaN,0.000,0.000,0.00,stop
47.593,NaN,NaN,0.000,0.000,0.00,stop
47.643,NaN,NaN,0.000,0.000,0.00,stop
47.693,NaN,NaN,0.000,0.000,0.00,stop
47.743,NaN,NaN,0.000,0.000,0.00,stop
47.793,NaN,NaN,0.000,0.000,0.00,stop
47.843,NaN,NaN,0.000,0.000,0.00,stop
47.893,NaN,NaN,0.000,0.000,0.00,stop
47.943,NaN,NaN,0.000,0.000,0.00,stop
47.993,NaN,NaN,0.000,0.000,0.00,stop
48.043,NaN,NaN,0.000,0.000,0.00,stop
48.093,NaN,NaN,0.000,0.000,0.00,stop
48.143,NaN,NaN,0.000,0.000,0.00,stop
48.193,NaN,NaN,0.000,0.000,0.00,stop
48.243,NaN,NaN,0.000,0.000,0.00,stop
48.293,NaN,NaN,0.000,0.000,0.00,stop
48.343,NaN,NaN,0.000,0.000,0.00,stop
48.393,NaN,NaN,0.000,0.000,0.00,stop
48.443,NaN,NaN,0.000,0.000,0.00,stop
48.493,NaN,NaN,0.000,0.000,0.00,stop
48.543,NaN,NaN,0.000,0.000,0.00,stop
48.593,NaN,NaN,0.000,0.000,0.00,stop
48.643,NaN,NaN,0.000,0.000,0.00,stop
48.693,NaN,NaN,0.000,0.000,0.00,stop
48.743,NaN,NaN,0.000,0.000,0.00,stop
48.793,NaN,NaN,0.000,0.000,0.00,stop
48.843,NaN,NaN,0.000,0.000,0.00,stop
48.893,NaN,NaN,0.000,0.000,0.00,stop
48.943,NaN,NaN,0.000,0.000,0.00,stop
48.993,NaN,NaN,0.000,0.000,0.00,stop
49.043,NaN,NaN,0.000,0.000,0.00,stop
49.093,NaN,NaN,0.000,0.000,0.00,stop
49.143,NaN,NaN,0.000,0.000,0.00,stop
49.193,NaN,NaN,0.000,0.000,0.00,stop
49.243,NaN,NaN,0.000,0.000,0.00,stop
49.293,NaN,NaN,0.000,0.000,0.00,stop
49.343,NaN,NaN,0.000,0.000,0.00,stop
49.393,NaN,NaN,0.000,0.000,0.00,stop
49.443,NaN,NaN,0.000,0.000,0.00,stop
49.493,NaN,NaN,0.000,0.000,0.00,stop
49.543,NaN,NaN,0.000,0.000,0.00,stop
49.593,NaN,NaN,0.000,0.000,0.00,stop
49.643,NaN,NaN,0.000,0.000,0.00,stop
49.693,NaN,NaN,0.000,0.000,0.00,stop
49.743,NaN,NaN,0.000,0.000,0.00,stop
49.793,NaN,NaN,0.000,0.000,0.00,stop
49.843,NaN,NaN,0.000,0.000,0.00,stop
49.893,NaN,NaN,0.000,0.000,0.00,stop
49.943,NaN,NaN,0.000,0.000,0.00,stop
49.993,NaN,NaN,0.000,0.000,0.00,stop
50.043,NaN,NaN,0.000,0.000,0.00,stop
50.093,NaN,NaN,0.000,0.000,0.00,stop
50.143,NaN,NaN,0.000,0.000,0.00,stop
50.193,NaN,NaN,0.000,0.000,0.00,stop
50.243,NaN,NaN,0.000,0.000,0.00,stop
50.293,NaN,NaN,0.000,0.000,0.00,stop
50.343,NaN,NaN,0.000,0.000,0.00,stop
50.393,NaN,NaN,0.000,0.000,0.00,stop
50.443,NaN,NaN,0.000,0.000,0.00,stop
50.493,NaN,NaN,0.000,0.000,0.00,stop
50.543,NaN,NaN,0.000,0.000,0.00,stop
50.593,NaN,NaN,0.000,0.000,0.00,stop
50.643,NaN,NaN,0.000,0.000,0.00,stop
50.693,NaN,NaN,0.000,0.000,0.00,stop
50.743,NaN,NaN,0.000,0.000,0.00,stop
50.793,NaN,NaN,0.000,0.000,0.00,stop
50.843,NaN,NaN,0.000,0.000,0.00,stop
50.893,NaN,NaN,0.000,0.000,0.00,stop
50.943,NaN,NaN,0.000,0.000,0.00,stop
50.993,NaN,NaN,0.000,0.000,0.00,stop
51.043,NaN,NaN,0.000,0.000,0.00,stop
51.093,NaN,NaN,0.000,0.000,0.00,stop
51.143,NaN,NaN,0.000,0.000,0.00,stop
51.193,NaN,NaN,0.000,0.000,0.00,stop
51.243,NaN,NaN,0.000,0.000,0.00,stop
51.293,NaN,NaN,0.000,0.000,0.00,stop
51.343,NaN,NaN,0.000,0.000,0.00,stop
